rev_util,age,late_30_59,debt_ratio,monthly_inc,open_credit,late_90,real_estate,late_60_89,dependents,dlq_2yrs
-0.023487241373909753,-0.7760939430814191,-0.1547864260967502,-0.04262657676197571,-0.11426016414419546,-0.8384215510241619,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.020068512166138096,1.0211266678608757,-0.1547864260967502,-0.042391336996735765,0.31732108771024053,0.09249581591455731,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.02321224415980523,0.589793721234725,-0.1547864260967502,-0.04295112822405027,-0.18843819180667665,1.581963603016508,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.021716121485227495,1.3805707900493347,-0.1547864260967502,-0.0426347442447357,0.02229484132537218,1.3957801296287642,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.018620788448829504,-1.0636492408321863,-0.015364369072059797,-0.04304643303555176,-0.4413178315651352,-1.5831554445751375,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02326768842956946,1.0211266678608757,-0.1547864260967502,-0.041975516455213455,-0.23901411975836837,1.3957801296287642,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.020342262103469507,-0.6323162942060355,-0.015364369072059797,-0.04248774580458015,0.08130009060234585,0.2786792893023012,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.019761339487687397,-1.135538065269878,-0.1547864260967502,-0.042576219643486644,-0.053569050602165394,0.2786792893023012,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.022589856818707694,-1.566871011896029,-0.1547864260967502,-0.04281770451885823,-0.36376807537254124,-0.4660546042486743,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02283549457241675,1.1649043167362594,-0.015364369072059797,-0.04268737451519642,0.047582805301218035,-0.4660546042486743,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023521544217341737,0.23034959904626595,-0.015364369072059797,-0.04264802278369439,0.3619964907342349,-0.09368765747318655,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.020730211957623472,-0.847982767519111,-0.1547864260967502,-0.0426661628206767,-0.1462915851802669,-0.8384215510241619,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023097143464379334,0.15846077460857416,-0.1547864260967502,-0.04254738071355733,0.3705943984860225,1.0234131828532766,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,2.549088527578471,-0.9999401752863574
-0.01950926363008446,0.5179048967970331,-0.1547864260967502,-0.04239333557426893,0.7809337606007479,0.6510462360777889,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02285880439716468,0.15846077460857416,-0.1547864260967502,-0.04239680607050008,0.013865520000090226,0.6510462360777889,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023443669720364387,0.7335713701101085,-0.1547864260967502,-0.04269423806743435,-0.019851765301037584,0.464862762690045,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.022974363773971846,-0.847982767519111,-0.015364369072059797,-0.04263288245279033,-0.7279147566247216,-0.4660546042486743,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023518921352195164,-0.7042051186437274,-0.1547864260967502,-0.0429713032367218,0.0005471923061447404,0.464862762690045,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.022424776231051182,1.5243484389247182,-0.015364369072059797,-0.0423553345945407,0.6544939407215187,1.768147076404252,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023329920731926704,-0.057205698704501214,-0.1547864260967502,-0.0426763350353347,0.31732108771024053,-0.09368765747318655,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023126274975898933,1.3086819656116429,-0.1547864260967502,-0.04231287518113708,-0.4848131296035901,2.5128809699552273,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023363822188718842,-0.6323162942060355,-0.015364369072059797,-0.042926388700020045,0.4437609075894698,-0.2798711308609304,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.02320841720334971,-1.3512045385829534,-0.1547864260967502,-0.042588021219641566,-0.6717754765983438,-0.6522380776364182,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023521544217341737,-3.5078692717137074,-0.1547864260967502,-0.04304643303555176,-1.031370324334872,-1.5831554445751375,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.018620788448829504,-0.129094523142193,-0.1547864260967502,-0.04268180806517866,0.837410213480137,-0.6522380776364182,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.023206721424066087,-0.7760939430814191,-0.1547864260967502,-0.04257899312767418,0.5841934008686671,1.0234131828532766,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.02130671320422346,-1.2793157141452618,-0.1547864260967502,-0.04161885013745283,-0.2305847984330864,-0.4660546042486743,0.019006849909797632,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.019845823492508772,-0.7760939430814191,-0.1547864260967502,-0.04250043953436259,-0.2356423912282556,-0.4660546042486743,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.021716387880536196,1.5243484389247182,-0.1547864260967502,-0.04278286025724333,0.7949264340007159,1.768147076404252,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022248667050120928,0.8773490189854921,-0.015364369072059797,-0.04234958426810861,-0.40861206482304124,0.464862762690045,-0.12051862055233128,1.534456263168495,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.02333409383859828,0.08657195017088237,-0.015364369072059797,-0.042536257947588876,0.8230803672271577,0.09249581591455731,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.019487631853684007,-1.4230933630206453,-0.1547864260967502,-0.042882656687911684,-0.15472090650554882,-0.6522380776364182,0.019006849909797632,-0.8230812488293046,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.021469398566861607,-0.4166498208929602,-0.015364369072059797,-0.042212566861275495,1.497426073249714,1.2095966562410205,-0.12051862055233128,1.534456263168495,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.021300640432105628,0.15846077460857416,-0.1547864260967502,-0.042015585077816164,-0.18843819180667665,1.3957801296287642,-0.12051862055233128,1.534456263168495,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.02177426693912406,0.8054601945478003,-0.1547864260967502,-0.04300071532574947,0.05988961443612969,-1.3969719711873936,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.01872078907129262,-1.135538065269878,-0.1547864260967502,-0.04266250395558107,2.860110158694794,0.09249581591455731,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.022599936762790943,-1.7106486607714124,-0.1547864260967502,-0.04277196560435786,-0.6099042580707743,-0.6522380776364182,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.020723779656225003,0.8773490189854921,-0.1547864260967502,-0.04236561441261976,0.41982163502566905,4.188532230444922,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.023521544217341737,1.8837925611131772,-0.1547864260967502,-0.04284512883974635,0.17756294013706575,-0.2798711308609304,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023497279931106396,2.1713478588639443,-0.1547864260967502,-0.04303620174510515,-0.4133324847651991,2.3266974965674834,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02301030530287704,0.014683125733190578,-0.1547864260967502,-0.04282328252168462,0.06444144795178194,2.3266974965674834,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,2.549088527578471,-0.9999401752863574
-0.0222088375944516,-0.847982767519111,-0.1547864260967502,-0.042146798736551534,-0.5964173439503232,0.2786792893023012,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023521544217341737,0.30223842348395774,-0.015364369072059797,-0.04211769245234174,1.0140887884580467,1.768147076404252,-0.12051862055233128,3.1061479378336947,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.020533328706149368,0.7335713701101085,-0.1547864260967502,-0.04259508551200393,-0.06199837192744735,-0.2798711308609304,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.02213289011894193,-1.3512045385829534,-0.1547864260967502,-0.04288761285532427,-0.5256110448179547,-1.0246050244119058,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023127301650029814,-0.2728721720175766,0.1240576879526306,-0.04266257017510185,0.8230803672271577,-0.09368765747318655,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02275528756539888,-1.135538065269878,-0.1547864260967502,-0.04256568505498987,0.9916667937327968,0.2786792893023012,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.018620788448829504,-0.057205698704501214,-0.1547864260967502,-0.041261287541848185,-0.6110843630563138,0.464862762690045,-0.12051862055233128,1.534456263168495,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.02317896794639732,-0.9917604163944945,-0.1547864260967502,-0.0424446911755793,-0.7784906845764133,-0.6522380776364182,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023432953481691544,0.37412724792164953,-0.1547864260967502,-0.04255445864029045,-0.06587585973707705,0.2786792893023012,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.019208252079486173,0.014683125733190578,-0.1547864260967502,-0.0423933348447495,-0.014288413226351496,-0.09368765747318655,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023244376561206172,-0.057205698704501214,-0.1547864260967502,-0.0425986805156635,-0.5256110448179547,0.464862762690045,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023521544217341737,-0.057205698704501214,-0.1547864260967502,-0.0423297706913223,-0.019851765301037584,0.8372297094655328,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.018902035117116484,-0.34476099645526836,-0.1547864260967502,-0.04263763223429288,0.5219850094880863,-0.6522380776364182,0.019006849909797632,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.021547538542706243,0.8054601945478003,-0.015364369072059797,-0.04216552297547202,-0.4286738495772123,1.0234131828532766,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023521544217341737,-0.4166498208929602,-0.1547864260967502,-0.04296372895886452,0.7387871539743381,0.8372297094655328,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.01727476233885369,-0.4166498208929602,-0.015364369072059797,-0.04284812377546232,1.9890240929401575,-0.6522380776364182,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022751240496376758,-0.2009833475798848,-0.1547864260967502,-0.04246055038048732,0.9916667937327968,0.8372297094655328,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.02330547032967093,0.9492378434231838,-0.1547864260967502,-0.04291140526442794,0.8230803672271577,-0.09368765747318655,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023521544217341737,-1.0636492408321863,-0.1547864260967502,-0.042725079590727584,-0.11156278132010523,-0.6522380776364182,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023480134895075815,-0.5604274697683438,-0.1547864260967502,-0.0428149681581775,-0.7279147566247216,0.2786792893023012,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.022933259734515536,0.7335713701101085,0.263479744977321,-0.04231563101929179,-0.1730968269946635,1.2095966562410205,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.021033743815242107,0.30223842348395774,-0.015364369072059797,-0.042506593719971675,0.495516940526701,1.3957801296287642,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023521544217341737,0.589793721234725,-0.1547864260967502,-0.042866388135061446,-0.6672236430826916,-1.0246050244119058,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022275446046712968,0.30223842348395774,0.263479744977321,-0.042237785252975654,-0.47503511686626304,-0.4660546042486743,-0.12051862055233128,-0.03723541149670468,0.03722021576955794,-0.7877440151793129,-0.9999401752863574
-0.02348861103236815,0.589793721234725,-0.1547864260967502,-0.042862033944849026,-0.10414497855385711,-0.6522380776364182,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023521544217341737,2.4589031566147117,-0.1547864260967502,-0.04304643303555176,-0.5357262304082931,-0.4660546042486743,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022522788695112293,-1.2793157141452618,-0.1547864260967502,-0.04304114319428954,3.0426892586004013,-1.0246050244119058,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.02296198976138017,-1.3512045385829534,-0.1547864260967502,-0.042988334691810515,-0.10414497855385711,-0.4660546042486743,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.0235061003465259,-0.2728721720175766,-0.1547864260967502,-0.042474755011706944,-0.1390423688405244,0.09249581591455731,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023137443701397135,0.8054601945478003,-0.1547864260967502,-0.04300228569066274,-0.27273140505949617,-0.8384215510241619,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.021977470328388142,-0.129094523142193,-0.015364369072059797,-0.0420587022273269,-0.3570246183123157,0.464862762690045,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.023436898639487273,0.4460160723593413,-0.1547864260967502,-0.04262186816288713,-0.18843819180667665,0.2786792893023012,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02324372356974001,-0.9917604163944945,-0.1547864260967502,-0.04290929205507511,0.013865520000090226,-0.4660546042486743,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.02191443725716052,0.014683125733190578,0.5423238590267019,-0.04125559215865082,-0.5761869727696465,0.09249581591455731,-0.12051862055233128,0.7486104258358951,0.17730936384165003,1.714880391889025,-0.9999401752863574
-0.023494977957678128,-0.34476099645526836,-0.1547864260967502,-0.042822836194749914,0.23302787445742099,0.2786792893023012,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.02013395782086275,-0.7042051186437274,0.1240576879526306,-0.04264366523630304,-0.04800569852747931,1.3957801296287642,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.022189304243468978,-0.488538645330652,0.1240576879526306,-0.04211328589514034,0.31732108771024053,0.8372297094655328,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.02346177302086924,-0.7760939430814191,-0.1547864260967502,-0.04294928521340892,-0.8965011831303606,0.464862762690045,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022578544951920694,0.30223842348395774,-0.1547864260967502,-0.04256183894518446,0.4859075142158796,0.8372297094655328,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023515833601309908,2.0994590344262525,-0.1547864260967502,-0.04290178359515554,-0.17157954915611273,-0.09368765747318655,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.02331134428790886,1.7400149122377937,-0.1547864260967502,-0.04302754256486019,-0.6099042580707743,-0.8384215510241619,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.022800527681412483,-0.5604274697683438,-0.1547864260967502,-0.04244054891701414,0.047582805301218035,-0.6522380776364182,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.8806722561995789,-0.9999401752863574
-0.023438729660040604,1.8837925611131772,-0.1547864260967502,-0.04293591602783983,-0.04800569852747931,-0.09368765747318655,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.022913906403012562,0.014683125733190578,-0.1547864260967502,-0.04291593474217929,-0.03165281515643232,-0.09368765747318655,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.023250324339535628,0.37412724792164953,-0.1547864260967502,-0.04243174050488515,1.0759600069856163,0.09249581591455731,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.022812201851308164,-0.34476099645526836,-0.1547864260967502,-0.04252071490945375,0.20099645342134959,0.09249581591455731,-0.12051862055233128,-0.03723541149670468,-0.10286893230253415,0.04646412051013303,-0.9999401752863574
-0.020662734272926784,-0.4166498208929602,-0.1547864260967502,-0.0426663150790242,-0.04733135282145675,-0.09368765747318655,-0.12051862055233128,0.7486104258358951,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
-0.023398173539836274,-0.6323162942060355,-0.1547864260967502,0.009062097635311605,-1.0312017379083662,0.8372297094655328,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,1.714880391889025,-0.9999401752863574
-0.022875935608161858,-1.8544263096467961,-0.1547864260967502,-0.04165687221766207,-1.031370324334872,-1.3969719711873936,-0.12051862055233128,-0.8230812488293046,-0.10286893230253415,-0.7877440151793129,-0.9999401752863574
